id,ageism,asianhate,immigration,mask,politics,vaccine
8694,0,0,0,0,0,0
8695,0,0,0,0,1,0
8696,1,1,0,1,0,1
8697,0,0,1,0,1,0
8698,0,0,0,0,0,0
8699,1,0,0,0,0,0
8702,0,0,0,1,0,0
8711,1,1,1,1,1,1
8713,1,0,0,1,1,0
8718,0,0,0,0,0,0
8719,0,0,0,0,0,0
8723,0,0,0,0,0,0
8727,1,1,1,1,1,1
8731,0,0,0,0,0,0
8737,0,0,0,0,0,0
8738,1,0,0,1,0,1
8742,0,0,0,0,0,0
8746,0,0,0,0,0,0
8748,0,0,0,0,0,0
8757,1,0,0,1,0,1
8765,1,1,1,1,1,1
8766,0,0,0,0,0,0
8770,0,0,0,0,0,0
8771,1,0,0,1,0,1
8783,0,0,0,0,0,0
8784,0,0,0,0,0,0
8786,0,0,0,0,0,0
8792,1,0,1,0,1,0
8797,0,0,0,0,0,0
8799,0,0,0,0,0,0
8800,0,0,0,0,0,0
8816,1,0,0,0,0,1
8817,1,0,0,0,0,0
8818,1,1,1,1,1,1
8820,1,0,1,1,0,1
8822,0,0,0,0,0,0
8824,0,0,0,0,0,0
8827,0,0,0,0,0,0
8831,1,0,0,0,0,0
8832,0,0,0,0,0,0
8835,0,0,0,0,0,0
8840,0,0,0,0,0,0
8844,0,0,0,0,1,0
8846,1,0,0,0,0,0
8848,1,1,1,1,1,1
8852,0,0,0,0,0,0
8857,0,0,0,0,0,0
8859,0,0,0,0,0,0
8861,0,0,0,0,0,0
8865,0,0,0,0,0,0
8869,1,0,0,0,0,0
8879,0,0,0,0,0,0
8884,0,0,0,0,0,0
8886,0,0,0,0,0,0
8891,1,1,1,1,1,1
8894,0,0,0,0,0,0
8897,0,1,0,1,0,1
8900,0,1,1,0,0,0
8901,1,1,1,1,1,1
8903,0,1,1,0,0,0
8904,1,1,1,1,1,0
8905,0,0,0,0,0,0
8906,0,1,0,0,0,0
8907,0,1,1,0,0,0
8908,0,1,0,0,0,0
8912,0,0,0,0,0,0
8915,0,1,1,0,0,0
8923,0,1,1,1,0,1
8924,0,1,1,1,0,1
8929,0,1,1,0,0,0
8931,0,1,1,1,0,1
8932,0,0,0,0,0,0
8943,0,0,0,0,0,0
8944,0,1,0,1,0,1
8954,1,0,0,1,0,1
8955,0,1,1,0,0,0
8956,0,1,0,1,0,1
8961,0,1,1,0,0,0
8963,0,1,1,0,0,0
8969,0,1,0,0,0,0
8971,1,1,1,1,1,1
8974,0,0,0,0,0,0
8981,0,0,0,0,0,0
8983,0,0,0,0,0,0
8985,0,1,1,0,0,0
8986,0,1,1,0,0,0
8992,0,0,0,0,0,0
8993,0,1,1,0,0,1
9002,0,1,1,0,1,0
9009,0,1,0,1,0,1
9010,0,1,1,0,0,1
9013,0,1,0,0,0,1
9015,0,1,1,0,0,0
9035,0,1,0,1,0,1
9039,0,1,1,0,0,0
9041,0,1,1,0,0,0
9043,1,0,0,1,0,1
9044,0,1,0,0,0,0
9057,0,0,0,0,0,0
9063,0,1,1,0,0,0
9066,0,1,1,0,0,1
9067,0,0,0,0,0,0
9068,0,1,1,0,0,0
9069,0,1,1,0,0,0
9070,0,0,0,0,0,0
9072,1,1,1,1,1,1
9075,0,1,1,0,0,0
9081,0,0,0,0,0,0
9085,0,1,1,0,0,0
9086,0,0,0,0,0,0
9087,0,0,0,0,0,0
9088,0,1,1,0,0,1
9093,0,1,1,0,0,0
9094,0,1,1,0,0,0
9095,0,0,0,0,0,0
9097,0,0,0,0,0,0
9098,0,1,1,0,0,0
9102,0,0,0,0,0,0
9103,0,1,1,0,0,1
9104,0,0,0,0,0,0
9108,0,1,1,0,0,0
9114,0,1,0,0,0,0
9119,0,1,1,0,0,0
9120,0,1,1,0,0,0
9134,0,1,1,0,0,0
9137,1,1,1,1,1,1
9141,0,1,1,0,0,0
9153,0,1,0,1,0,1
9154,1,1,1,1,1,1
9162,0,0,0,0,0,0
9167,0,0,0,0,0,0
9169,0,1,0,0,0,0
9178,0,1,1,0,0,0
9184,0,1,1,1,0,0
9185,0,0,0,0,0,0
9207,0,1,1,1,0,1
9218,0,1,1,1,0,1
9227,0,1,1,0,0,0
9229,0,1,1,0,0,0
9232,0,0,0,0,0,0
9233,0,1,1,0,0,1
9234,0,1,1,0,0,0
9252,0,0,0,0,0,0
9254,0,0,0,0,0,0
9261,1,0,0,0,0,0
9269,0,0,0,0,0,0
9270,1,1,0,1,0,1
9273,0,0,0,0,0,0
9300,0,1,1,0,0,0
9301,0,0,0,0,0,0
9302,0,1,0,0,0,0
9318,1,0,0,1,0,1
9319,0,0,0,0,0,0
9323,0,0,0,0,0,0
9327,0,1,0,0,0,0
9331,0,1,1,0,0,1
9332,0,1,1,1,0,1
9335,0,1,1,1,0,1
9339,0,1,1,0,1,0
9341,0,0,0,0,0,0
9344,0,1,0,0,0,1
9355,0,0,0,1,0,0
9371,0,1,0,1,0,1
9375,0,1,0,0,0,1
9380,1,1,1,1,1,1
9385,0,1,1,1,0,1
9387,0,0,0,0,0,0
9390,0,1,0,0,0,0
9393,0,0,0,0,0,0
9418,0,1,1,1,0,1
9422,0,1,1,0,0,0
9429,0,1,1,0,0,0
9430,0,1,1,0,0,0
9431,0,1,1,0,0,0
9432,0,1,1,0,0,1
9434,0,0,0,0,0,0
9435,0,1,1,0,0,0
9436,1,1,1,1,1,1
9437,0,1,1,0,0,0
9438,0,1,0,1,0,1
9440,0,1,1,0,0,0
9441,0,1,1,0,0,0
9442,0,1,1,0,0,0
9444,0,1,1,0,0,0
9445,0,0,0,0,0,0
9447,0,1,1,0,0,0
9451,1,1,1,1,1,0
9452,0,1,0,0,0,1
9453,1,1,1,1,1,1
9454,0,1,1,1,0,1
9455,0,1,1,0,0,0
9456,0,1,0,0,0,0
9458,1,1,1,1,1,1
9460,1,1,1,1,1,1
9462,0,1,0,1,0,1
9471,0,0,0,0,0,0
9472,0,1,1,0,0,0
9474,0,0,0,0,0,0
9476,0,1,0,0,0,0
9477,0,1,1,0,0,1
9478,0,1,1,0,0,0
9480,0,1,1,0,0,0
9483,0,0,0,0,0,0
9485,0,1,1,1,0,1
9488,0,1,1,1,0,1
9489,0,1,1,1,0,1
9491,0,1,1,0,0,0
9492,0,1,1,0,0,0
9494,0,1,1,0,0,0
9496,0,1,1,0,0,0
9498,0,1,0,1,0,1
9500,0,1,0,0,0,0
9502,0,1,1,1,0,1
9504,0,1,1,0,0,0
9505,0,1,1,0,0,0
9509,0,1,1,0,0,0
9512,0,1,1,0,0,0
9514,0,1,1,0,0,0
9516,0,1,1,0,0,0
9519,0,1,1,0,0,1
9522,0,1,1,0,0,0
9525,0,0,0,0,0,0
9527,0,1,1,0,0,0
9528,0,1,0,0,0,0
9531,0,1,0,0,0,0
9533,0,0,0,0,0,0
9534,0,1,1,0,0,0
9535,1,1,1,1,1,1
9541,0,1,0,0,0,0
9543,0,0,0,0,0,0
9545,0,0,0,0,0,0
9546,0,1,1,0,0,0
9548,0,1,1,0,0,0
9551,0,1,1,0,0,0
9553,0,1,1,0,0,0
9555,0,0,0,0,0,0
9557,0,1,1,0,0,0
9558,0,1,1,0,1,0
9564,0,1,1,0,0,0
9565,0,1,1,0,0,0
9566,1,1,1,1,1,1
9569,0,0,0,0,0,0
9571,0,1,1,0,0,1
9572,0,1,1,0,0,0
9577,0,1,1,0,0,0
9578,0,0,0,0,0,0
9579,0,0,0,0,0,0
9583,0,1,0,0,0,0
9585,0,0,0,0,0,0
9586,0,1,1,1,0,1
9589,0,1,1,0,0,0
9590,0,1,1,0,0,0
9591,1,0,1,1,1,0
9592,1,1,0,1,1,0
9593,0,1,1,0,0,0
9596,0,1,1,0,0,0
9606,0,1,1,0,0,0
9607,0,0,0,0,0,0
9608,1,1,1,1,1,1
9611,1,0,0,1,0,1
9615,0,1,1,0,0,0
9616,0,1,1,0,0,0
9617,0,0,0,0,0,0
9621,0,1,1,0,0,0
9623,1,1,1,1,0,1
9624,1,1,1,1,1,1
9629,0,1,1,0,0,0
9633,0,1,1,0,0,0
9634,0,1,0,1,0,1
9637,0,1,1,1,0,1
9639,0,1,1,0,0,1
9640,0,0,0,0,0,0
9643,0,1,1,1,0,1
9646,0,1,1,1,0,1
9647,0,1,1,0,0,0
9650,0,1,1,1,0,1
9652,0,1,1,0,0,0
9654,0,1,1,0,0,0
9655,1,1,1,1,1,1
9657,0,1,1,0,0,0
9658,0,0,0,0,0,0
9659,0,1,1,0,0,0
9661,0,1,1,0,0,0
9662,0,1,1,0,0,0
9667,1,1,1,1,1,1
9668,0,1,1,0,0,0
9669,0,1,1,0,0,0
9670,0,0,0,0,0,0
9673,1,0,1,1,1,0
9678,0,1,1,1,0,1
9679,1,1,1,1,1,1
9685,0,1,1,0,0,0
9686,0,0,0,0,0,0
9689,0,1,1,0,0,0
9693,0,1,1,0,0,1
9694,0,1,0,1,0,1
9695,0,1,0,1,0,1
9702,0,1,0,0,0,1
9703,1,1,1,1,1,1
9704,0,1,1,0,0,0
9712,0,0,0,0,0,0
9713,0,1,1,0,0,0
9714,0,1,1,0,0,0
9720,0,1,0,1,0,1
9723,0,1,1,0,0,1
9725,1,1,1,1,1,1
9726,0,0,0,0,0,0
9727,0,0,0,0,0,0
9730,0,1,0,0,0,0
9731,0,1,0,1,0,1
9732,0,1,1,0,0,0
9737,0,1,1,0,0,0
9750,0,1,0,0,0,1
9751,0,1,0,1,0,1
9752,0,0,0,0,0,0
9760,0,1,1,0,0,1
9762,0,0,0,0,0,0
9764,0,1,0,1,0,1
9765,0,1,1,0,0,1
9766,0,0,0,0,0,0
9768,0,0,0,0,0,0
9772,0,1,1,0,0,1
9776,0,0,0,0,0,0
9780,0,0,0,0,0,0
9781,0,0,0,0,0,0
9782,0,1,1,0,0,0
9791,0,1,1,1,0,1
9795,1,1,1,1,1,1
9799,0,0,1,0,1,0
9804,0,1,0,1,0,1
9805,0,1,1,0,0,0
9811,0,0,0,1,0,0
9815,0,0,0,0,0,0
9816,0,1,1,0,1,0
9821,1,1,1,1,1,1
9823,0,1,1,0,0,1
9825,0,0,0,0,0,0
9826,0,1,0,1,0,1
9827,0,1,1,0,0,1
9830,0,0,1,0,0,0
9835,0,1,1,1,0,1
9838,0,1,1,0,0,1
9840,0,1,1,0,0,0
9841,0,1,1,0,0,0
9842,0,1,1,0,0,0
9843,0,1,1,1,0,1
9848,0,0,0,0,0,0
9854,0,0,0,0,0,0
9857,0,0,0,0,0,0
9863,0,0,0,0,0,0
9869,0,0,0,0,0,0
9871,0,1,1,0,0,1
9872,0,1,1,0,0,0
9883,0,1,1,0,0,0
9885,0,1,0,1,0,1
9895,0,1,1,0,0,0
9903,1,1,1,1,1,1
9905,0,0,0,0,0,0
9912,1,1,1,1,1,1
9913,1,1,1,1,1,1
9915,1,1,1,1,1,1
9922,0,1,0,1,0,1
9923,0,0,0,0,0,0
9938,1,1,1,1,1,1
9940,0,1,1,0,0,0
9942,0,0,0,0,0,0
9943,1,1,1,1,0,1
9950,0,0,0,0,0,0
9951,1,1,1,1,1,1
9955,0,1,0,1,0,1
9957,0,1,1,0,0,0
9959,0,1,1,1,0,1
9966,0,1,0,1,0,1
9968,0,0,0,0,0,0
9972,1,1,1,1,1,1
9977,0,1,1,1,0,1
9984,0,1,1,0,0,0
9986,0,1,1,0,0,0
9990,0,1,1,0,0,0
9995,0,0,0,0,0,0
9996,0,0,0,0,0,0
9998,0,0,0,0,0,0
10003,0,0,0,0,0,0
10004,1,1,1,1,1,1
10008,0,0,0,0,0,0
10013,0,0,0,0,0,0
10016,0,0,0,0,0,0
10019,0,1,1,0,0,0
10020,0,0,0,0,0,0
10021,0,1,1,1,0,1
10022,0,1,1,0,0,0
10023,0,1,0,1,0,1
10025,1,1,1,1,1,0
10027,0,1,1,0,0,0
10028,0,1,1,0,0,0
10030,0,1,1,0,0,0
10033,0,1,1,0,0,0
10037,0,1,0,0,0,0
10039,0,1,0,1,0,1
10041,0,1,1,0,0,1
10042,0,1,1,0,1,0
10044,0,1,1,0,0,0
10053,1,1,1,1,1,1
10067,0,1,1,1,0,1
10068,1,1,1,1,1,1
10071,1,1,1,1,1,1
10076,1,1,1,1,1,1
10080,0,1,1,0,0,1
10081,0,0,0,0,0,0
10086,0,1,0,1,0,1
10088,0,0,0,0,0,0
10090,0,1,1,0,1,0
10091,0,0,0,0,0,0
10094,0,1,0,0,0,1
10114,0,1,1,0,0,0
10117,0,1,1,0,0,0
10118,0,0,0,0,0,0
10134,1,1,1,1,1,1
10135,0,0,0,0,0,0
10145,0,1,1,0,0,0
10152,1,1,1,1,1,1
10162,0,0,0,0,0,0
10165,0,1,1,1,0,1
10168,0,0,0,0,0,0
10170,0,1,0,1,0,1
10171,0,1,0,1,0,1
10173,0,1,1,0,0,1
10174,0,1,1,1,0,1
10175,0,0,0,0,0,0
10182,0,0,0,0,0,0
10190,0,0,0,0,0,0
10191,0,1,1,0,0,1
10198,0,1,1,0,0,0
10199,0,0,0,0,0,1
10200,0,1,1,0,0,0
10201,1,0,0,0,0,1
10206,0,1,1,0,0,0
10207,0,1,0,1,0,1
10210,0,0,1,0,1,0
10217,0,0,0,0,0,0
10218,0,0,0,0,0,0
10223,0,0,0,0,0,0
10224,0,1,0,1,0,1
10225,0,0,0,0,0,0
10230,0,1,1,0,0,0
10232,0,1,1,0,0,0
10233,0,1,0,0,0,0
10237,0,0,0,0,0,0
10239,0,1,0,0,0,0
10242,0,1,0,1,0,1
10243,0,1,1,1,0,1
10244,0,0,0,0,0,0
10246,0,1,1,1,0,1
10248,0,0,0,0,0,0
10250,0,0,0,0,0,0
10251,0,1,0,1,0,1
10254,0,0,0,0,0,0
10256,0,0,0,0,0,1
10262,0,0,0,0,0,0
10267,0,1,1,1,0,1
10273,0,1,0,0,0,1
10278,1,0,1,0,1,0
10285,0,1,1,1,0,1
10289,1,1,1,1,1,1
10291,0,0,0,0,0,0
10293,1,1,1,1,1,1
10300,1,0,0,1,1,0
10302,0,0,0,0,0,0
10306,0,1,0,0,0,1
10308,0,1,0,0,0,1
10311,0,1,1,1,0,1
10313,1,1,1,1,1,1
10316,0,1,1,0,0,0
10317,0,0,0,0,0,0
10318,0,1,0,1,0,1
10319,0,0,0,0,0,0
10323,0,1,0,1,0,1
10325,0,0,0,0,0,0
10328,0,1,0,1,0,1
10336,0,1,0,1,0,1
10341,1,1,1,1,1,1
10347,0,1,1,0,0,0
10350,0,0,0,0,0,0
10352,0,0,0,0,0,0
10353,0,1,0,0,0,0
10358,0,1,1,0,0,0
10360,0,1,1,0,0,0
10361,0,1,1,0,0,0
10362,0,1,0,0,0,0
10363,0,0,0,0,0,0
10365,0,1,1,0,0,1
10369,0,1,1,0,0,0
10372,0,0,0,0,0,0
10378,0,1,1,0,0,0
10379,0,1,1,0,0,0
10381,0,1,1,0,0,0
10382,0,0,0,0,0,0
10385,0,1,1,0,0,0
10387,0,0,0,0,0,0
10390,0,1,1,0,0,0
10393,0,1,1,0,0,0
10403,1,1,1,1,1,1
10404,0,0,0,0,0,0
10406,0,0,0,0,0,0
10411,0,1,1,0,0,1
10415,0,0,0,0,0,0
10418,0,1,1,0,0,0
10420,0,1,0,1,0,1
10421,0,1,1,1,0,1
10422,0,1,1,0,0,0
10423,0,1,1,0,0,0
10434,0,0,0,0,0,0
10435,0,0,0,0,0,0
10436,0,1,1,0,0,0
10440,0,0,0,0,0,0
10442,1,0,0,1,1,0
10444,0,1,1,1,0,1
10447,1,1,1,1,1,1
10448,0,1,1,1,0,1
10451,0,1,1,0,0,0
10452,0,0,0,0,0,0
10454,0,1,1,0,0,0
10455,0,0,1,0,0,0
10461,0,1,1,1,0,1
10464,0,1,1,0,0,0
10466,0,1,1,0,0,0
10473,0,1,1,1,0,1
10474,0,0,0,0,0,0
10477,0,1,1,0,0,0
10478,1,1,1,0,1,0
10482,0,1,1,0,0,0
10484,0,1,0,1,0,1
10485,0,1,1,0,0,0
10486,0,1,1,1,0,1
10487,0,1,0,0,0,1
10490,0,1,1,0,0,0
10493,1,1,1,1,1,1
10494,0,0,0,0,0,0
10495,0,0,0,0,0,0
10498,1,1,1,1,1,1
10500,0,0,0,0,0,0
10503,0,1,1,0,0,0
10506,0,1,0,1,0,1
10507,0,1,1,1,0,1
10508,0,0,0,0,0,0
10511,0,1,1,0,0,0
10512,0,0,0,0,0,0
10513,0,1,0,0,0,1
10515,0,1,1,0,0,0
10520,1,0,0,1,0,1
10521,0,0,0,0,0,0
10528,0,1,0,1,0,1
10529,0,1,0,0,0,0
10532,0,1,1,1,0,1
10536,0,1,1,1,0,1
10538,1,1,1,1,1,1
10539,1,1,1,1,1,1
10540,0,0,0,0,0,0
10543,0,1,0,1,0,1
10545,0,1,1,0,0,0
10548,1,1,1,1,1,1
10550,0,0,0,0,0,0
10551,0,1,1,0,1,0
10552,0,1,1,1,0,1
10553,1,1,1,1,1,1
10559,1,1,1,1,1,1
10562,1,1,1,1,1,1
10563,1,1,1,1,1,1
10567,0,1,1,0,0,0
10570,1,1,1,1,1,1
10575,0,1,1,0,0,0
10576,1,1,1,1,1,1
10577,0,1,1,0,0,1
10578,0,1,1,0,0,0
10596,0,1,1,0,0,1
10599,0,1,1,1,0,1
10605,1,0,0,1,0,1
10610,1,1,1,1,1,1
10611,1,1,1,1,0,1
10612,1,1,1,1,1,1
10613,1,1,1,1,1,1
10616,0,0,0,0,0,0
10623,0,0,0,0,0,0
10635,0,1,1,0,0,0
10638,0,0,0,0,0,0
10641,0,1,1,0,0,0
10645,0,1,0,1,0,1
10647,0,1,1,1,0,1
10650,1,1,1,1,1,1
10652,1,1,1,1,1,1
10653,0,1,1,0,0,0
10656,0,1,0,0,0,0
10664,1,1,1,1,1,1
10667,0,1,0,0,0,0
10670,0,1,0,1,0,1
10673,0,1,1,0,1,0
10675,0,0,0,0,0,0
10676,0,1,0,0,0,1
10679,1,1,1,1,1,1
10682,1,1,1,1,1,1
10686,1,1,1,1,1,1
10687,0,1,0,1,0,1
10692,0,1,1,1,0,1
10693,1,1,1,1,1,1
10699,0,1,1,0,0,0
10702,0,0,0,0,0,0
10703,0,1,1,0,0,1
10704,0,0,0,0,1,1
10705,0,1,1,0,0,1
10707,0,1,0,1,0,1
10708,0,0,0,0,0,0
10712,0,1,0,1,0,1
10714,0,1,0,0,0,1
10719,0,1,0,0,0,1
10720,0,1,0,0,0,1
10726,0,1,0,1,0,1
10727,0,0,0,0,0,0
10728,1,1,1,1,1,1
10735,0,1,1,0,0,0
10736,0,0,0,0,0,0
10740,0,0,0,0,0,0
10742,0,0,0,0,0,0
10743,0,0,0,0,0,0
10744,0,1,1,0,1,0
10745,1,1,1,0,1,0
10748,1,1,1,1,1,1
10749,0,1,1,0,0,1
10752,0,1,1,0,0,1
10753,1,1,1,1,1,1
10754,0,0,0,0,0,0
10758,1,1,1,1,1,1
10759,0,1,0,1,0,1
10763,0,0,0,0,0,0
10765,0,0,0,0,0,0
10770,0,0,0,0,0,0
10772,0,0,0,0,0,0
10788,0,1,1,0,0,0
10789,0,1,1,0,0,0
10791,1,1,1,1,1,1
10796,1,1,1,1,1,1
10798,0,1,0,1,0,1
10801,0,1,1,0,0,0
10802,0,0,0,0,0,0
10804,1,1,1,1,1,1
10807,0,0,0,0,1,0
10808,0,0,0,0,0,0
10809,0,1,0,1,0,1
10810,0,0,0,0,0,0
10811,0,1,1,0,1,0
10812,0,0,0,0,0,0
10815,0,0,1,0,1,0
10817,0,0,0,0,0,0
10822,0,1,1,0,0,0
10824,1,1,1,1,1,1
10827,0,1,1,0,1,0
10829,0,1,1,1,0,1
10832,0,0,0,0,0,0
10835,0,0,0,0,0,0
10836,0,1,1,0,0,0
10841,1,1,1,1,1,1
10844,1,1,1,1,1,1
10847,0,0,0,0,0,0
10849,0,1,0,1,0,1
10853,0,1,0,1,0,1
10857,0,1,1,1,0,1
10858,0,0,1,0,1,0
10862,0,1,1,0,1,0
10864,1,1,1,1,1,1
10866,0,0,1,0,1,0
10868,0,0,1,0,1,0
10869,0,1,1,0,0,0
10870,0,1,1,0,1,0
10874,0,0,0,0,0,0
10875,1,1,1,1,1,1
10878,0,0,0,0,0,0
10880,0,1,0,1,0,1
10888,1,0,0,1,1,0
10890,0,0,0,0,0,0
10892,0,0,0,0,0,0
10893,0,1,1,0,0,0
10895,0,1,1,1,0,0
10900,0,0,0,0,0,0
10905,1,1,1,1,1,1
10906,0,1,1,0,0,0
10908,1,0,0,1,0,1
10909,1,1,1,1,1,0
10912,1,1,1,1,1,1
10913,1,1,1,1,1,1
10916,0,1,0,1,0,1
10917,0,1,1,0,1,0
10919,0,0,0,0,0,0
10920,0,0,1,0,1,0
10923,1,1,1,1,1,1
10926,1,1,1,1,1,1
10932,0,0,0,0,0,0
10934,0,1,0,0,0,1
10935,1,1,1,1,1,1
10936,0,1,1,0,0,0
10937,0,0,0,0,0,0
10938,0,1,1,0,0,0
10939,0,0,0,0,0,0
10940,0,1,1,0,0,0
10941,0,0,0,0,0,0
10945,0,1,1,0,0,0
10948,1,1,1,1,1,0
10949,0,0,0,0,0,0
10954,0,1,0,0,0,0
10956,0,1,1,0,0,1
10957,0,1,0,1,0,1
10960,0,0,0,0,0,0
10962,0,1,1,0,0,0
10963,0,1,1,0,0,0
10965,1,1,1,1,1,1
10970,0,1,1,1,0,1
10972,0,0,0,0,0,0
10979,0,0,0,0,1,0
10980,0,0,0,0,0,0
10984,1,1,1,1,1,1
10991,0,0,0,0,0,0
10995,0,0,0,0,0,0
10998,0,0,0,0,0,0
11006,0,1,1,0,0,0
11011,1,1,1,1,1,1
11014,0,1,1,0,0,0
11018,0,1,0,0,0,0
11019,1,1,1,1,1,1
11024,0,0,0,0,0,0
11027,0,1,0,1,0,1
11037,0,1,1,1,0,1
11039,0,1,1,1,0,1
11042,0,0,0,0,0,0
11045,0,1,1,0,0,1
11049,1,1,1,1,1,1
11050,1,1,1,1,1,1
11056,0,0,1,0,1,0
11060,0,1,1,1,0,1
11066,0,1,0,1,0,1
11067,0,0,0,0,0,0
11071,0,0,0,0,0,0
11079,1,1,1,1,1,1
11084,0,0,0,0,0,0
11085,0,1,1,0,0,1
11087,0,0,0,0,0,0
11090,0,1,1,0,0,0
11097,0,1,0,0,0,1
11099,0,1,0,1,0,1
11102,0,0,0,0,0,0
11103,0,0,0,0,0,0
11111,0,0,0,0,0,0
11127,0,1,0,0,0,1
11132,0,1,1,0,0,0
11138,0,1,1,1,0,1
11143,0,1,1,1,0,1
11145,1,1,1,1,1,1
11146,0,1,0,0,0,0
11150,0,1,1,0,0,0
11154,1,1,1,1,1,1
11166,1,1,1,0,1,1
11170,0,0,0,0,0,0
11171,0,1,1,1,0,1
11174,0,1,1,0,0,0
11176,0,1,0,1,0,1
11179,1,0,0,0,0,1
11184,1,0,0,1,0,1
11186,0,1,1,0,0,0
11187,0,1,1,0,0,0
11189,0,1,1,0,0,1
11192,0,1,0,1,0,1
11194,0,1,1,0,0,0
11195,1,1,1,1,1,1
11199,0,1,1,1,0,1
11201,0,1,1,1,0,1
11207,0,1,1,0,0,0
11212,0,0,0,0,0,0
11214,0,1,1,0,0,1
11215,0,1,1,0,0,0
11218,0,1,0,1,0,1
11219,0,1,1,0,0,0
11224,1,1,1,1,1,1
11230,1,1,1,1,1,1
11237,1,1,1,1,1,1
11244,0,1,1,0,0,0
11252,1,1,1,1,1,1
11256,0,1,0,0,0,1
11257,0,0,0,0,0,0
11260,0,0,0,0,0,0
11266,1,1,1,1,1,1
11268,0,1,1,0,0,0
11270,0,1,1,0,0,0
11277,1,1,1,1,1,1
11284,0,1,1,0,0,0
11286,0,1,1,1,0,1
11287,1,0,1,0,1,0
11289,0,1,1,1,0,1
11292,0,0,0,0,0,0
11310,1,1,1,1,1,1
11321,0,1,0,1,0,1
11332,0,1,1,0,0,0
11349,0,1,1,1,0,1
11356,0,0,0,0,0,0
11358,0,0,0,0,0,0
11359,1,1,1,0,1,0
11364,0,1,1,0,0,0
11376,0,1,1,0,0,0
11380,0,0,0,0,0,0
11384,1,1,1,1,1,1
11385,1,1,1,0,0,1
11399,0,1,1,0,0,0
11400,0,1,1,1,0,1
11408,0,1,1,0,0,0
11409,0,0,0,0,0,0
11411,0,0,0,0,0,0
11413,1,1,1,1,1,1
11415,0,1,1,0,0,0
11416,1,1,1,1,1,1
11417,1,1,1,1,1,1
11422,0,0,0,0,0,0
11429,0,0,0,0,0,0
11432,0,0,0,0,0,0
11435,0,1,1,0,0,1
11443,0,0,0,0,0,0
11449,0,1,0,0,0,1
11454,0,1,0,0,0,1
11464,0,0,0,0,0,0
11467,0,0,0,0,0,0
11473,0,0,0,0,0,0
11484,1,1,1,1,1,1
11486,1,1,1,1,0,1
11489,1,0,0,1,0,1
11494,0,0,0,0,0,0
11495,0,1,1,0,0,0
11498,0,1,1,0,0,0
11500,0,0,0,0,1,0
11508,0,1,0,0,0,1
11513,0,0,0,0,0,0
11514,0,1,0,0,0,1
11515,0,0,0,0,0,0
11536,0,1,1,1,0,1
11537,0,1,0,0,0,1
11541,0,0,0,0,0,0
11542,0,1,1,0,0,0
11544,0,0,0,0,0,0
11550,0,0,0,0,0,0
11554,1,1,1,1,1,1
11557,0,0,0,0,0,0
11567,0,1,1,1,0,1
11578,0,0,0,0,0,0
11580,0,1,0,1,0,1
11590,1,1,1,1,1,1
11591,1,1,1,1,1,1
11593,0,0,0,0,0,0
11606,0,1,0,0,0,1
11615,0,0,0,0,0,0
11632,0,1,0,0,0,1
11641,1,0,0,1,0,1
11654,0,1,1,0,0,0
11660,1,1,1,1,1,1
11662,1,1,1,1,1,1
11664,0,1,0,1,0,1
11667,0,0,0,0,0,0
11670,1,1,1,1,1,1
11675,0,0,1,0,0,0
11677,0,1,1,0,0,0
11678,0,0,0,0,0,0
11682,1,1,1,1,1,1
11688,1,1,1,1,1,1
11689,0,1,0,1,0,1
11694,0,0,0,0,0,0
11695,0,1,1,0,0,0
11697,0,0,0,0,0,0
11698,1,1,1,1,1,1
11702,0,0,0,0,0,0
11703,0,1,1,1,0,1
11705,1,1,1,1,1,1
11709,0,1,1,1,0,1
11710,0,1,1,1,0,1
11714,0,1,1,0,0,0
11715,1,1,1,1,1,1
11718,1,1,1,1,1,1
11719,0,0,0,0,0,0
11720,0,1,1,0,0,0
11722,1,1,1,0,1,1
11724,0,0,0,0,0,0
11725,0,1,1,1,0,1
11730,0,1,0,0,0,1
11733,0,0,1,0,0,0
11734,0,0,0,0,0,0
11737,0,1,1,0,0,0
11738,0,0,0,0,0,0
11739,0,1,1,1,0,1
11743,0,0,0,0,0,0
11744,0,0,0,0,0,0
11746,0,1,1,0,0,0
11747,0,0,0,0,0,0
11757,0,1,1,0,0,0
11760,0,0,0,0,0,0
11761,1,1,1,1,1,1
11769,1,1,1,1,1,1
11776,0,1,1,0,0,0
11784,0,0,0,0,0,0
11787,0,1,1,0,0,0
11794,1,1,1,1,1,1
11795,1,1,1,0,1,1
11797,0,1,1,0,0,0
11802,0,1,0,1,0,1
11812,0,1,1,0,0,0
11814,0,0,0,0,0,0
11816,0,0,0,0,0,0
11835,1,1,1,1,1,1
11836,0,0,0,0,0,0
11837,0,0,0,0,0,0
11842,0,1,1,0,1,0
11844,0,0,0,0,0,0
11849,0,1,0,0,0,1
11861,0,1,1,0,0,0
11863,0,0,0,0,0,0
11868,0,1,0,0,0,1
11870,0,0,0,0,0,0
11872,0,1,0,0,0,1
11877,0,0,0,0,0,0
11878,0,1,1,0,0,1
11883,0,0,0,0,0,0
11884,0,0,0,0,0,0
11888,0,1,1,1,0,1
11892,0,0,1,0,0,0
11893,1,0,1,0,1,0
11901,0,1,1,0,0,0
11907,1,1,1,1,1,1
11916,0,1,0,1,0,1
11919,1,1,1,1,1,1
11922,0,1,1,1,0,1
