topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR
Boomer,karen,1291201390916833280,./data_Boomer/karen/tweets1/EetE0lDX0AgC_r8.jpg,./annotation_data/Boomer/EetE0lDX0AgC_r8.jpg,@OnlyKarens This #Karen tries real hard to not be racist and she rarely calls the manager! https://t.co/nbfITf6MVZ, Light switch ,eS
Political,Trump2020,1300097318314598400,./data_Political/Trump2020/tweets5/EgrfndYU4AATTJR.jpg,./annotation_data/Political/EgrfndYU4AATTJR.jpg,@leadsheep1 @TheDailyShow #trump2020 will save the world against a bunch of demophiles. https://t.co/Oq7mSlsfgC, Antes Melinda Gates GIE HALL Despus Actor KevinKline GROUP OLE ,Antes ow Actor
Political,Trump2020,1291016440062136323,./data_Political/Trump2020/tweets1/EeqcmwgWAAEKEDv.jpg,./annotation_data/Political/EeqcmwgWAAEKEDv.jpg,"@BigFish3000 His mind is gone. I don't care how much you hate our President &amp; everything that ever made this country great. Anyone voting for this man for the sake of virtue signaling, is willing to let us be the willing victims of China, Russia &amp; Iran.  We would be defenseless. #Trump2020 https://t.co/2q2xxwn3UR", OKAY ALL RIGHT THAT IS ENOUGH ,ALL RIGHT
Mask,maskup,1296395946348154881,./data_Mask/maskup/tweets3/Ef25PVdWAAAfIRk.jpg,./annotation_data/Mask/Ef25PVdWAAAfIRk.jpg,"https://t.co/TzWTuXm9yo is real!!!
Please adhere to all health measures to protect yourself and others.
#MaskUp https://t.co/PeqKUWkfZj", COVIDP ,ay
Boomer,trumpliesamericansdie,1293814361111199746,./data_Boomer/trumpliesamericansdie/tweets2/EfSNTfJUEAAbVXY.jpg,./annotation_data/Boomer/EfSNTfJUEAAbVXY.jpg,@business Here’s your liability #TrumpHatesWomen #TrumpLiesAmericansDie https://t.co/Rglym8YmKp, So Let Me Get This Straight FIRST FEMALE PRESIDENTIAL NOMINEE OF A MAJOR POLITICAL PARTY FIRST FEMALE SPEAKER OF THE HOUSE OF REPRESENATATIVES NASTY WOMAN NASTY WOMAN FIRST FEMALE BLACKASIANAMERICAN VICE PRESIDENTIAL NOMINEE CURRENTLY IN JAIL ON CHARGES OF SEX TRAFFICKING NASTY WOMANI I wish her well DEHOORATIOUIDERGROUNDOOM ,So Let Me Get This Straight NOMINEE FIRST FEMALE SPEAKER HOUSE OF ly FIRST FEMALE CURRENTLY ON PRESIDENTIAL NOMINEE SEX at ay Pal
AsianHate,ChinaVirus,1291046117161889793,./data_AsianHate/ChinaVirus/tweets1/Eeq3md7VAAEeFH-.jpg,./annotation_data/AsianHate/Eeq3md7VAAEeFH-.jpg,"A new infectious disease caused by a tick-borne virus has killed seven people and infected 60 others in China, official media here reported on Wednesday, warning about the possibility of its human-to-human transmission. 
#ChinaVirus
China is good in Virus economics. https://t.co/xAkwG0zW7k", Another virus on the spread in China Seven dead 60 infected by tickborne virus ,Another virus on the spread in China Seven dead infected by virus rie
Boomer,trumpliesamericansdie,1296253107110924289,./data_Boomer/trumpliesamericansdie/tweets3/Ef03VJQXsAA41xd.jpg,./annotation_data/Boomer/Ef03VJQXsAA41xd.jpg,@realDonaldTrump @VP @senatemajldr @LindseyGrahamSC @marcorubio @tedcruz this is the best they got! Lol really digging deep into the mud of the swamp! #ComplicitCorruptGOP #RacistInChief #TrumpLiesAmericansDie #TrumpIsANationalDisgrace #PutinsPuppets https://t.co/O0Ppq6mjEd, REAT In case anyone needs a laugh here are the RNCs featured speakers The MAGA hat kid from The Demon MyPillow Guy Covington Catholic Sperm Doctor Racist gun Kid Rock Scott Baio couple ,In case anyone needs laugh here are the featured The hat from The Demon Catholic Sperm Doctor yo tie as by Racist gun ock couple
Boomer,karen,1290256364804112384,./data_Boomer/karen/tweets1/EefpT6TXsAEVKsb.jpg,./annotation_data/Boomer/EefpT6TXsAEVKsb.jpg,Karen’s have been around since before we can even remember 🤣😂 #memes #comedy #titanic #karen #mondaymorning https://t.co/XkzUV4obI8, if Karen was on the Titanic YOU CANT MAKE ME WEAR A VEST ,if was on the Titanic YOU CANT MAKE ME tA wy We pi oS
Boomer,trumpliesamericansdie,1298573388609236992,./data_Boomer/trumpliesamericansdie/tweets4/EgV1nHwVAAAxpvN.jpg,./annotation_data/Boomer/EgV1nHwVAAAxpvN.jpg,"I wonder how many computers have been crashed while being used to fact-check the #RepublicanNationalistConvention?
#TrumpLiesEverytimeHeSpeaks 
#TrumpLiesAmericansDie 
#GOPCorruptionOverCountry https://t.co/fFaCh0YzuC",,oe
AsianHate,chinesevirus,1289428445114454017,./data_AsianHate/chinesevirus/tweets1/EeT4VdWU0AARwBB.jpg,./annotation_data/AsianHate/EeT4VdWU0AARwBB.jpg,"@HuXijin_GT If world want to save people's live just required to #BoycottChina #boycottprc otherwise #ccp will send upgraded version of #COVID19 because they have stolen #DNA data from everywhere.
This time #ChineseVirus will be more deadly.

Boycott china - Stay Safe https://t.co/dIdkUlFSbB", From China CORONA EXPress CORONA BR WORLD TOUR ,China CoRonA ak Se as an ae To
AsianHate,ChinaVirus,1295515169158828033,./data_AsianHate/ChinaVirus/tweets3/EfqYLm8XoAAIUNW.jpg,./annotation_data/AsianHate/EfqYLm8XoAAIUNW.jpg,"The Constitution and Quarantine
Our Rights in a Pandemic

By Matt Christiansen - 19 Mar 2020

10+ Minutes

VIDEO https://t.co/OqlIiSzr6M

#CoronaVirus #WuhanVirus #COVID19 #ChinaVirus

#QuikTake qt-covid19-069 by #BorderObserver https://t.co/IozOD4yFWW", CONSTITUTION  QUARANTINE ,we ae Te ae ates ca elaine ie ae CONSTITUTION
AsianHate,wuhanvirus,1293602581390872576,./data_AsianHate/wuhanvirus/tweets2/EfPMrO9UYAIOJxS.jpg,./annotation_data/AsianHate/EfPMrO9UYAIOJxS.jpg,Having deep cleaning a building with new #WuhanVirus case in Tai Kok Tsui. Hong Kong Govt did nothing again. Suck. https://t.co/3Aw3u1fJyS, by ,if ay ho ie FU
Vaccine,VaccinesWork,1294574642892541952,./data_Vaccine/VaccinesWork/tweets3/EfdAxweXgAAxHil.jpg,./annotation_data/Vaccine/EfdAxweXgAAxHil.jpg,"Learn about preventing #meningitis here: https://t.co/Io3icAltwx

#NIAM20 #VaccinesWork #ivax2protect https://t.co/0yjyMOmRiv", I have had my children vaccinated because like wearing a seatbelt gives you no guarantee that someone wont crash into you at least having a belt on will give you a better chance of survival  Tania New Zealand ,have had my because like wearing you no guarantee that someone wont crash into you at least belt on will give you better chance of survival Tania New
AsianHate,CCPVirus,1293155575883165698,./data_AsianHate/CCPVirus/tweets2/EfI2IsWVoAAb_fr.jpg,./annotation_data/AsianHate/EfI2IsWVoAAb_fr.jpg,"@globaltimesnews This CCP controlled media is...
#CCPVirus #CCP_is_terrorist https://t.co/K8s7q02zFv", Zing annoying and irritating SO ,
Immigration,liberals,1298571670534356992,./data_Immigration/liberals/tweets4/EgV0B9rWoAA6uqj.jpg,./annotation_data/Immigration/EgV0B9rWoAA6uqj.jpg,"Physician......Midler....this is a hero of American liberals............the scum of Hollywood.....
""Oh, God. She still can’t speak English,"" Midler tweeted during the speech.
#Hollywood #Liberals #Losing  @realDonaldTrump @VDHanson @JGilliam_SEAL @greggutfeld https://t.co/t7GPrSD1Pj", bettemidler O BetteMidler Oh God She still cant speak English 1048 PM Aug 25 2020  Twitter for iPhone Photo illustration ,ne oe of fe pi she cant speak el Photo illustration
Boomer,trumpliesamericansdie,1290105177303916547,./data_Boomer/trumpliesamericansdie/tweets1/EedfwMXXYAAF4DL.jpg,./annotation_data/Boomer/EedfwMXXYAAF4DL.jpg,"@DWUhlfelderLaw @Surgeon_General @TaraSetmayer Embarrassing to say I live in Floriduh, but more embarrassing that the #LiarInChief has corrupted so many officials. 
#DeSantisLiesFloridiansDie #TrumpLiesAmericansDie #TrumpKillsFlorida @realDonaldTrump and @RonDeSantisFL need to go... NOW! #dumbanddumber https://t.co/udYqIeyR2S", TOLD YOU IT WOULD MAGICALLY DISAPPEAR THATS THE ECONOMY AC COM22o ,MAGICALLY das ae IE ie ar Wy zA ie ae aE eros per AI eat
Boomer,trumpliesamericansdie,1290510808225652736,./data_Boomer/trumpliesamericansdie/tweets1/EejQvQDXkAEhCYW.jpg,./annotation_data/Boomer/EejQvQDXkAEhCYW.jpg,@Mike_Pence @realDonaldTrump @jaredkushner is a criminal like his father #TrumpVirus #TrumpThreatensAmerica #TrumpLiesAmericansDie #Covid_19 #COVIDIOT https://t.co/2SWlj7pre8, NOT WANTED  JARED KUSHNER NOT WANTED Rich kid slumlord with no medical or government experience in charge of the lives of millions of Americans during a global pandemic Height 64 Weight 140lbs Skin Color Weirdly Pale Looks like Slenderman Yes V THEGO0OLIARS OTGLNYC ,ai NOT Cain ers Rah be Tid Den Lad pandemic or during pale eer oe ted Weight
Immigration,cdnpoli,1291452481977737217,./data_Immigration/cdnpoli/tweets1/EewpLopUEAEnW_k.jpg,./annotation_data/Immigration/EewpLopUEAEnW_k.jpg,"@TorontoStar So a Canadian journalist, who lives in a country racked with ethical scandals by a completely corrupt government and PM, demands the impeachment of a US President, a country where she doesn't get a vote, over a song.
#cdnmedia #cdnpoli https://t.co/rSMQYv04Qk", WHAT WHOSTHATGALMESS ,ale
Mask,WearAMask,1290425592970649600,./data_Mask/WearAMask/tweets1/EeiDO6wVAAAmxGG.jpg,./annotation_data/Mask/EeiDO6wVAAAmxGG.jpg,"@artmaki Absolutely! Practice the 3 W’s of #COVID mitigation ... 

#WashYourHands
#WearAMask
#Wait — keep 6 ft. apart https://t.co/Vh1QZKACUz", WASH WASH WASH YOUR HANDS ,WA SEW AS WASH YOuR
Immigration,cdnpoli,1297762426213920769,./data_Immigration/cdnpoli/tweets4/EgKUChHUcAAyk4c.jpg,./annotation_data/Immigration/EgKUChHUcAAyk4c.jpg,Congrats @ErinOTooleMP on becoming CPC leader #cdnpoli #cpcleader https://t.co/tpv8wCrx8H, OILCAS ,ar Te
Boomer,trumpliesamericansdie,1290463702936944643,./data_Boomer/trumpliesamericansdie/tweets1/EeilXvtVAAAHaZx.jpg,./annotation_data/Boomer/EeilXvtVAAAHaZx.jpg,@realDonaldTrump trump is the enemy of the people! #DumpTrump2020 #RidenWithBiden #TrumpDeathToll157K #TrumpIsLosing #VoteBlue2020 #VoteByMail #MailInBallot #MailinVoting #SaveUSPS #SaveSocialSecurity #Medicare4All #TrumpLiesAmericansDie https://t.co/V2evbDhcJw, ERVA Fake News Lugenpresse Lying Press ,Fake News al Al Lying Press
Political,Election2020,1292971651139862531,./data_Political/Election2020/tweets2/EfGO25HXgAcWU13.jpg,./annotation_data/Political/EfGO25HXgAcWU13.jpg,"@NBCPolitics #Election2020 
Am I the only on thinking that #DonaldTrump accepting ANYTHING on a battlefield is just plain wrong???
#5TimeDraftDodger 
#SnivelingCoward 
#BunkerBoyTrump 
#ImaginaryBoneSpurs https://t.co/8x8mZkxkZE", A New York Times report finds that the foot doctor who diagnosed Trump with bone spurs during the Vietnam War did it as a favor to Trumps father and likely fabricated Trumps diagnosis WHAT A SNIVELING COWARD OCCUPY DEMOCRATS ,New York Times report that the foot doctor ho Trump with bere bone during the War did it as iS favor to father and likely diagnosis WHAT SNIVELING
Boomer,trumpliesamericansdie,1296300753233960961,./data_Boomer/trumpliesamericansdie/tweets3/Ef1iqS4UEAABbxZ.jpg,./annotation_data/Boomer/Ef1iqS4UEAABbxZ.jpg,@realDonaldTrump It’s called strategy.  Pronounced  ˈstradəjē’ (noun) a plan of action to achieve a goal.  #TrumpLiesAmericansDie #DumpTrump2020 #TrumpCantRideABike https://t.co/s2pLGtyXwB, aldJTrumpcom onaldJTr MP ,
Mask,WearAMask,1293839355358871552,./data_Mask/WearAMask/tweets2/EfSj_wCWAAAYpXA.jpg,./annotation_data/Mask/EfSj_wCWAAAYpXA.jpg,"On #WorldMaskWeek (&amp; every week now) we in Breakthrough Cancer Research are protecting ourselves, each other and you.  Please share your Mask wearing pics with us and help stop the spread of #covid19.

#WearAMask #staysafe #makemoresurvivors #itsinourhands https://t.co/PAKscT1BU6", 10 MASK breakthrough CANCER RESEARCH WEEK WORLD ,or Ae break through
Vaccine,CoronavirusVaccine,1293118427909853185,./data_Vaccine/CoronavirusVaccine/tweets2/EfIUWxrUMAARtVl.jpg,./annotation_data/Vaccine/EfIUWxrUMAARtVl.jpg,"#CoronavirusVaccine 

Putin now- https://t.co/tjOIbQ9qzy", mymp3appcom sarxastic one Mene kamal kar diya ,as ad al
Boomer,karen,1289948719798824960,./data_Boomer/karen/tweets1/EebRhbZXkAEmbYL.jpg,./annotation_data/Boomer/EebRhbZXkAEmbYL.jpg,@realDonaldTrump Ya really rock the #Karen and the #crazy https://t.co/fRklDZ0HlT, PALCOM ,ye at cee
AsianHate,ChinaVirus,1297412892413825024,./data_AsianHate/ChinaVirus/tweets4/EgFWJF2XYAA2nkf.jpg,./annotation_data/AsianHate/EgFWJF2XYAA2nkf.jpg,"@CamdenChase1 @dirtybarnacle @DParkerite @Lycheepee Trump is the reason why people are saying racist ass #ChinaVirus.. Stop trying to act innocent.. Either you are part of the problem, or part of the solution! https://t.co/j14ZHfvAum", YOURE THE PROBLEM NETFLIX ,THE PROBLEM
Boomer,trumpliesamericansdie,1289561816964595712,./data_Boomer/trumpliesamericansdie/tweets1/EeVxoz7WkAAKmoE.jpg,./annotation_data/Boomer/EeVxoz7WkAAKmoE.jpg,"@realDonaldTrump WE SEE YOU 

#COVID19 #TrumpLiesAmericansDie #70DayDeadlyDelay #Trump #TrumpDeathToll156K #EpicFAIL #TrumpFascism #TrumpUNEMPLOYMENT #TrumpMarketCRASH @GOP #TrumpDEFICIT #GOP #GOPBetrayedAmerica #TrumpRECESSION #GOPComplicitTraitors #RepublicansForBiden https://t.co/3H0FG2IooU", 136000 DIED BEFORE I PUT THIS ON ,BEFORE wis
Boomer,caresact,1292812305495994368,./data_Boomer/caresact/tweets2/EfD9d45WsAAI9Aq.jpg,./annotation_data/Boomer/EfD9d45WsAAI9Aq.jpg,@GovMurphy will do anything to get #BailOut money for #NewJersey.  #NJ #beach #beaches  #CARESAct #MaskUpNJ #CoronaVirus #COVID #COVIDIOT #COVID19 #CovidHoax #PhilMurphy #Trump2020 #TrumpPence2020 #MAGA #KAG https://t.co/ZQobaQNgDU, MAKE AMERICA MAKE AMERICA GREAT AGAIN TRUMP 2020 133 EAST 2018 Ron Rhino ,MaKe TRUMP BY
Political,Trump2020,1293318755783761921,./data_Political/Trump2020/tweets2/EfLKRFCWoAAu90a.png,./annotation_data/Political/EfLKRFCWoAAu90a.png,@RocknRobin4T cant remember anyway but the people will Vote #Trump2020 https://t.co/CiViN1JZEu, SHE AINT BLACK imgflipcom ,on
Political,Trump2020,1297685183005630464,./data_Political/Trump2020/tweets4/EgJNyPhWoAQ3ol-.jpg,./annotation_data/Political/EgJNyPhWoAQ3ol-.jpg,@AngelaBelcamino Not no but hell no!!! #Trump2020 https://t.co/PxPSsB2OS7, SHOYOROLL ,ey
Political,Trump2020,1290772307674165250,./data_Political/Trump2020/tweets1/Eem-kIzU8AAcG-M.jpg,./annotation_data/Political/Eem-kIzU8AAcG-M.jpg,"It’s meme time! Share your funniest memes. And if we are not following each other, follow me and I’ll follow you!!! #QAnons #PatriotsUnited #Trump2020 https://t.co/4U4H0xc570", WHY BIDEN NO GET VIRUS HE SNIFF EVERYONE ,NO GET VIRUS sa ie Say
Boomer,trumpliesamericansdie,1297547616465625090,./data_Boomer/trumpliesamericansdie/tweets4/EgHQrL7WsAE8RvX.jpg,./annotation_data/Boomer/EgHQrL7WsAE8RvX.jpg,"@AynRandPaulRyan @Mikihart415 @realDonaldTrump #TrumpLiedPeopleDied #TrumpLiesAmericansDie #TrumpGolfsAmericansDie #TrumpVirus 
180,000 dead Americans and still no effective national plan or response from Trump Administration https://t.co/VKpxbBNAeU", I DONT TAKE RESPONSIBLITY AT ALL ,ti Fi ug ae tiny
Boomer,trumpliesamericansdie,1290095433016938499,./data_Boomer/trumpliesamericansdie/tweets1/EedW86FUcAAi2e-.jpg,./annotation_data/Boomer/EedW86FUcAAi2e-.jpg,@MeidasTouch @realDonaldTrump is a sheisster #TrumpLiesAmericansDie https://t.co/q8xkpDX8vh, You sit on a throne of lies ,sit of
Boomer,trumpliesamericansdie,1297380624924213253,./data_Boomer/trumpliesamericansdie/tweets4/EgE4zVzUYAETeU1.jpg,./annotation_data/Boomer/EgE4zVzUYAETeU1.jpg,"@JohnCornyn How many died? Your lack of empathy is showing. @JohnCornyn 
#TrumpLiesAmericansDie 
#PutinsBounties https://t.co/tizt5oXljK", E O201o CoUNTERPOINT WEVE COME THIS FAR TOGETHER DONT GET SQUEAMISH ON ME NOW  GIDDYUP GOP COVID VICTIMS ,fee ae AR TOGETHER DONT GET ly SI go Pia Scat aR fe ba
Mask,WearYourMask,1291020350592090112,./data_Mask/WearYourMask/tweets1/EeqgJUtXoAIh-Hj.jpg,./annotation_data/Mask/EeqgJUtXoAIh-Hj.jpg,Medical-style masks can help reduce exposure and prevent against #COVID19 contact. Mask yourself in these COVID-19 safety essentials and more from Saf-T-Gard. Shop here: https://t.co/5ymkSATJab #PPE #WearYourMask #StopTheSpread https://t.co/iogqtbGy4W, REDUCE EXPOSURE  PREVENT AGAINST THE SPREAD OF OVID19 SAFFGARD EInternational Inc ,Wy Ya as ie International
Mask,maskup,1298296909736677378,./data_Mask/maskup/tweets4/EgR6KLcXkAAKVgf.jpg,./annotation_data/Mask/EgR6KLcXkAAKVgf.jpg,"Gunter reminds you to please wear a face covering while in the Libraries! Remember! A face covering is required while in public or shared spaces, and outdoors unless you're socially distanced by at least six feet or in a private setting.
#uncbears #uncuniversitylibraries #maskup https://t.co/YssGlZAAwv", GUNTER REMINDS YOU TO WEAR A FACE COVERING GUNTER The Bear 1990s2003 UNC University Libraries ,GUNTER YOU TO WEAR FACE COVERING GUNTER te
Immigration,cdnpoli,1291421903970861056,./data_Immigration/cdnpoli/tweets1/EewNWASXkAE6-Ix.jpg,./annotation_data/Immigration/EewNWASXkAE6-Ix.jpg,".@OzraeliAvi tells @ezralevant what life in like under #Australia's insane #COVID19 lockdown — Curfew starts at 8pm!

WATCH: https://t.co/Vs8wlVidLO

#auspol #cdnpoli #tcot https://t.co/pt67BuuZVn", FRAYS THE EZRA LEVANT KEEP YOUR DISTANCE STAY 15m APART SHOW STAY SAFE STAY CONNECTED ,we ie Ay he ey ay of THE KEEP YOUR Dis STANCE LEVANT STAY AD AY
Boomer,trumpliesamericansdie,1298307923882450944,./data_Boomer/trumpliesamericansdie/tweets4/EgSEJpsWkAA5-zk.jpg,./annotation_data/Boomer/EgSEJpsWkAA5-zk.jpg,@Claudiababyg @Introvert6581 @AntiTrumPutin @chasingdaysies @ElektraResists @tsuchur @notjustmylife @gapublicdefend @WordsDawn @JennBarr1961 @TorillJenny Thank you 💙 #StrongerTogether #BidenHarris2020 #TrumpLiesAmericansDie https://t.co/DRGVsptJOJ, 136000 DIED BEFORE I PUT THIS ON ,ad ge Font DIE son
Vaccine,FauciTheFraud,1293186796486975488,./data_Vaccine/FauciTheFraud/tweets2/EfJR_46UYAIjfgq.jpg,./annotation_data/Vaccine/EfJR_46UYAIjfgq.jpg,#FauciTheFraud @ABC @DavidMuir did you ask him about this? No because you all hope no-one remembers.. just like @NYGovCuomo mandating a mask but doesnt wear one in Georgia.. they talk out their asses.. https://t.co/ytet7i1sWG, EnjoyYourlronyAmerica Natnals Heres your COV Commando wearing his mask while the camera is on him even though mo ohe is near him OAnd when the camera is NOT ,your wearing his mask while the era is on him even ra when
Immigration,refugees,1290645839866716163,./data_Immigration/refugees/tweets1/EelK_JHWAAEnvDi.jpg,./annotation_data/Immigration/EelK_JHWAAEnvDi.jpg,"'Cash Transfer Models and Debt in the Kalobeyei Settlement' - our latest report studies the relative effects of restricted versus unrestricted cash transfers to #refugees in the Kalobeyei settlement, #Kenya.

https://t.co/NbiTR5GW3P https://t.co/PWTJzcGqZ8", WFP REFUGEE STUDIES CENTRE World Food Programme UNIVERSITY OF OXFORD Cash Transfer Models and Debt in the Kalobeyei Settlement Olivier Sterck Cory Rodgers Jade Siu Maria Flinder Stierna and Alexander Betts ,REFUGE Ox World Food Cash Transfer and Debt in the Settlement thee nar Jade and Al
Immigration,immigration,1293564737180119040,./data_Immigration/immigration/tweets2/EfOpqNuXoAEkaZZ.jpg,./annotation_data/Immigration/EfOpqNuXoAEkaZZ.jpg,"""The most serious problem the govt faces is still its political commitment to deliver a new immigration system in time for the end of the Brexit transition period.""

READ our #UKICELongRead on #immigration between the referendum &amp; #Brexit by @jdportes.

https://t.co/FDuiyOQabd https://t.co/gX2iuq3Dxp", Delivering a new immigration system in time for the end of the Brexit transition period on 1 January 2021 looked hopelessly optimistic even before the current crisis put everything else on hold Professor Jonathan Portes UK in a Changing Europe The UK in a Changing Europe UKICELongRead ,new immigration system in time for the end of the transition period on hopelessly optimistic even before the current crisis put everything else on hold Professor in the ore
Boomer,karen,1289543551898935296,./data_Boomer/karen/tweets1/EeVhBtGU4AAWUIm.png,./annotation_data/Boomer/EeVhBtGU4AAWUIm.png,Free speech | https://t.co/LpEdI8C2V2 #memes #karen https://t.co/I9WXXUfjV9, Free Speech Exists China Im gonna need to speak with the manager OrealDallyWire ,Free Speech China need to speak with the manager Me
Political,Election2020,1295436015084040193,./data_Political/Election2020/tweets3/EfpQMM6UEAE7UiI.jpg,./annotation_data/Political/EfpQMM6UEAE7UiI.jpg,Via @MotherJones: Trump-Appointed Judges Are Already Handing Huge Wins to the NRA https://t.co/gOo0Y0cTTv | #politics #trump #election2020 https://t.co/FmdL3wICTW, 2019 NRA LEADERS NRA ,ON aN be
Political,maga,1294992343511322624,./data_Political/maga/tweets3/Efi8pfUXsAEGfCp.jpg,./annotation_data/Political/Efi8pfUXsAEGfCp.jpg,"@realDonaldTrump: “Thanks, I was golfing while he laid dying.”  #MAGA #Deplorable https://t.co/0xvnihSay8 https://t.co/2qNZawnoKj", MAKE AMERICA GREAT AGAIN ,EAT
AsianHate,ChinaVirus,1292122645224468481,./data_AsianHate/ChinaVirus/tweets2/Ee6KqgNXkAALVF_.jpg,./annotation_data/AsianHate/Ee6KqgNXkAALVF_.jpg,"@realDonaldTrump @POTUS That's the, uh, 

#BillGatesVirus 

NOT #ChinaVirus 

Seems you've paid him off for it through $1.16 BILLION to Gates' GAVI, Global Alliance Vaccine Initiative. 

Someone with NO medical training dick-tating US health policy. 

Gee, what could go wrong? https://t.co/Spog7g9ISW", Asked whether President Donald Trumps earlier comments may have spread the wrong idea about vaccines HHS Secretary Alex Azar said there was debate about this issue but its been settled ,fa Pea whether President may have spread the wrong idea about Secretary said there was debate about this issue but its been settled
AsianHate,ChinaVirus,1292782565766467584,./data_AsianHate/ChinaVirus/tweets2/EfDi4fdUEAAHxat.jpg,./annotation_data/AsianHate/EfDi4fdUEAAHxat.jpg,"@netanyahu Together 🇺🇸 against the WUHAN HUBEI CCP Flu Manchu Kung Flu #ChinaVirus. 🇨🇳

We must be strong. #StaySafe ✌ https://t.co/p856NHKD7x",  ,yr WY yn eel ad
Immigration,buildthewall,1291139470700482560,./data_Immigration/buildthewall/tweets1/EesMgWtXkAAUOiK.jpg,./annotation_data/Immigration/EesMgWtXkAAUOiK.jpg,"NBC News Reveals Mail-In Ballot System as a Complete Disaster
DUmmie FUnnies - 5 Aug 2020

1 minute 50 seconds

VID https://t.co/kYlo6RBwsg

#BuildTheWall #FinishTheWall #MAGA #KAG #Trump2020 #VOTE2020
#QuikTake qt-rv-232 #borderObserver https://t.co/kqP35Ta99g", NEW YORK ABSENTEE BALLOT CHAOS RAISES NOVEMBER CONCERNS ,NEW YORK ABSENTEE BALLOT CHAOS
AsianHate,ChinaVirus,1297776034029481985,./data_AsianHate/ChinaVirus/tweets4/EgKga9JWsAEl9tn.jpg,./annotation_data/AsianHate/EgKga9JWsAEl9tn.jpg,@realDonaldTrump Why there was a #coronavirus attack from #ChinaVirus ... https://t.co/IL16sdKfWa, Nice Job We Did With That Coronavirus The Thing Speaking Of Nice Job About My Boy Hunter Go  For It Did Someone Say Boy Hunter ,Nice Job We Did With That oe end The Thing Speaking Of Nice Job About My Boy
Vaccine,CoronavirusVaccine,1293122919011409921,./data_Vaccine/CoronavirusVaccine/tweets2/EfIYYgfWAAEbVxK.png,./annotation_data/Vaccine/EfIYYgfWAAEbVxK.png,"""Russia registers first #CoronavirusVaccine "" ( #CovidVaccine) 
Le ramdev baba: https://t.co/MVbKluKoJ5", Aise cheating hogi toh main nahi khelunga ,cheating main
Vaccine,COVID19Vaccine,1293866882685116418,./data_Vaccine/COVID19Vaccine/tweets2/EfS8qE_X0AAWquq.jpg,./annotation_data/Vaccine/EfS8qE_X0AAWquq.jpg,"#Thursday's edition of #ConversationsDailyNews: https://t.co/FqiPZ8OBP9 feat. #news, #TruthoftheDay w/ @askmaryellen, #newmusic by Alexander James Rodriguez &amp; chat w/ #actor #author @levarburton ~ #COVID19vaccine #mississippi #AGT #economy #KamalaHarris https://t.co/f29qUbBLr6", CONVERSATIONS Daily News uith host Cprus Wobb Bringing you the news you need the conversations you want and the positivity the world needs more of wwwconversationsdailynewscom Facebook cyruswebb Twitter cyruswebb Instagram Ccyruswebbpresents ,Daily New you the news you need the you want and the positivity the world needs more of eRe AL ae Seed Se me core zac
Political,Trump2020,1295891384675848193,./data_Political/Trump2020/tweets3/EfvuViOXYAU3pt2.jpg,./annotation_data/Political/EfvuViOXYAU3pt2.jpg,"@ec_kag @Dbargen @DFBHarvard @HottieBot1 @MissILmom @KagKristine @GreyGhost_Biker @dunbdav @pjazzopardi @MMchiara @KAG2Q2Q @WakeUp68 @ECHOVOICES @devildoge9 @marburell @CarySimonds9 @keepfighting150 @GaryAStephens1 @J47130015 @BeLightHK @Lews_aPatriot Many thanks for the ride EC! Great group of patriots you have on this ride. 🥃🥃🥃 @ec_kag for being a hardworking patriot that is uniting other patriots together &amp; strengthening the Trump army! #Trump2020
🇺🇸🥃IFBAP🥃🇺🇸 https://t.co/826TNg6Lld", NOT A SINGLE DEMOCRAT HAS CONDEMNED NOR CALLED FOR AN END OF THE BLM AND ANTIFA CAUSED VIOLENCE THEY ARE AIDING AND ABETTING MASS VIOLENCE ACROSS THE COUNTRY H FAMILIESBELONG H TGETHER LBERA PRREGE ,NOT SINGLE DEMOCRAT CONDEMNED NOR FOR AN END OF THE AND VIOLENCE THEY ARE AND MASS VIOLENCE aS went at ay iS aly
AsianHate,chinesevirus,1289755080435138560,./data_AsianHate/chinesevirus/tweets1/EeYhZ04WoAAyQuu.jpg,./annotation_data/AsianHate/EeYhZ04WoAAyQuu.jpg,"Hydroxychloroquine works! Three months ago I caught the #Chinesevirus and survived thanks to treatment with HCQ, Zinc Sulfate and Azithromycin. The world could be well today if no one stopped the cure for this disease. #HCQW0RKS https://t.co/kPwVtboQX1", POSOLOGIA TOMAR 1 PED  313575  SRA DRA KAREN phito R Santa C www Farm PED 3135751  SRIA O PROD AZITROMICINA POSOLOGIA USO CONFORME ORID DRCA KAREN GONCALVES CONTEM 12 cap FABR130420 phito R Santa Clara 162 wwwphitocombr Farm Resp Flavia A Av Itavuvu 303 Vila wwwphitocombr  CNP Farm Resp Cleomar O phito R0 305686  SR LAS FROD SULFATO ZING SOLOGIR TOMAR 1 PED 313575  SRA DRA KARE KAREN GONC PROD HIDROXICLOROQUINA CONTEM 12 cap FABR POSOLOGIA USO CONFORME ORIENTRO DRIA KAREN GONCALVES CONTEM 30 cap FABR130420 VA ,tho aa all Bo cap On ar SULFATO al aa IO aR Tass
